"base_id"	"name"	"type"	"gear_level"	"power"	"level"	"url"	"combat_type"	"stars"	"player"	"Alignment"	"Role"	"Affiliation_1"	"Affiliation_2"	"Affiliation_3"	"Affiliation_4"	"zeta_1"	"zeta_2"	"zeta_3"
"2033"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	4	7876	85	"/u/djharr0w/collection/"	1	7	"DJ Harr0w"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2034"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	6	10492	78	"/u/lomidrevo/collection/"	1	7	"Smartinsk"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2035"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	7	11698	85	"/u/sarithlekit9222/collection/"	1	7	"Sarith LeKit"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2036"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	8	13132	85	"/u/dmt/collection/"	1	7	"Mhann Uhdea"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2037"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	8	13818	85	"/u/wesbiriuk/collection/"	1	7	"Wes Biriuk"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2038"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	8	13866	85	"/u/blaine2142/collection/"	1	7	"Blaine"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2039"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	9	14208	85	"/u/hbktez/collection/"	1	7	"Tez"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2040"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	10	14392	85	"/u/btrie/collection/"	1	7	"btrie"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2041"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	9	14932	85	"/u/alteredego/collection/"	1	7	"D'Artagnan"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2042"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	15876	85	"/u/grandmasterhardy/collection/"	1	7	"GrandmasterHardy"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2043"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	15879	85	"/u/yimyames/collection/"	1	7	"YimYames"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2044"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	10	15925	85	"/u/boogstien/collection/"	1	7	"boogstien"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2045"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	10	16102	85	"/u/zordo/collection/"	1	7	"Zordo"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2046"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16165	85	"/u/roguesparrow/collection/"	1	7	"RogueSparrow"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2047"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16213	85	"/u/kallah/collection/"	1	7	"kallah"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2048"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16345	85	"/u/darthhelmet33/collection/"	1	7	"DarthHelmet"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2049"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16411	85	"/u/lisalala/collection/"	1	7	"lisalala"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2050"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16543	85	"/u/nostradazmous/collection/"	1	7	"NostraDazmous"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2051"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16609	85	"/u/ppsalomon/collection/"	1	7	"Peps"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2052"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16609	85	"/u/martinvu/collection/"	1	7	"Martyvu"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2053"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16873	85	"/u/kaosbdz/collection/"	1	7	"Kaos"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2054"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	16873	85	"/u/kems/collection/"	1	7	"Kems"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2055"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	17005	85	"/u/rajnishvg/collection/"	1	7	"Code"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2056"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	17071	85	"/u/lxapathyxl/collection/"	1	7	"Apathy"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	NA	NA	NA
"2057"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	10	18508	85	"/u/cyrussophus/collection/"	1	7	"Cyrus Sophus"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Grand Master's Guidance"	NA	NA
"2058"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	11	19081	85	"/u/oberon%20calad/collection/"	1	7	"Oberon"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Battle Meditation"	NA	NA
"2059"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	12	19873	85	"/u/rufuska/collection/"	1	7	"Rufuska"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Grand Master's Guidance"	NA	NA
"2060"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	12	19873	85	"/u/lexicon/collection/"	1	7	"Lexicon"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Battle Meditation"	NA	NA
"2061"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	12	20161	85	"/u/kelsier/collection/"	1	7	"Kelsier"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Grand Master's Guidance"	NA	NA
"2062"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	12	22489	85	"/u/rac00n/collection/"	1	7	"Rac00n"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Grand Master's Guidance"	"Battle Meditation"	NA
"2063"	"GRANDMASTERYODA"	"Grand Master Yoda"	"characters"	12	22699	85	"/u/darkjarjar/collection/"	1	7	"Adam"	"Light Side"	"Support"	"Galactic Republic"	"Jedi"	NA	NA	"Grand Master's Guidance"	"Battle Meditation"	NA
"2064"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	6	9018	70	"/u/yimyames/collection/"	1	7	"YimYames"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2065"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	7	11586	85	"/u/lisalala/collection/"	1	7	"lisalala"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2066"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	8	12810	85	"/u/rac00n/collection/"	1	7	"Rac00n"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2067"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	13432	85	"/u/rufuska/collection/"	1	7	"Rufuska"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2068"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	8	13519	85	"/u/dmt/collection/"	1	7	"Mhann Uhdea"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2069"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	8	13965	85	"/u/boogstien/collection/"	1	7	"boogstien"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2070"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	8	14005	85	"/u/martinvu/collection/"	1	7	"Martyvu"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2071"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14070	85	"/u/lxapathyxl/collection/"	1	7	"Apathy"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2072"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14170	85	"/u/blaine2142/collection/"	1	7	"Blaine"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2073"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14370	85	"/u/wesbiriuk/collection/"	1	7	"Wes Biriuk"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2074"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14392	85	"/u/roguesparrow/collection/"	1	7	"RogueSparrow"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2075"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14407	85	"/u/btrie/collection/"	1	7	"btrie"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2076"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14448	85	"/u/kelsier/collection/"	1	7	"Kelsier"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2077"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14722	85	"/u/darkjarjar/collection/"	1	7	"Adam"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2078"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14790	85	"/u/lexicon/collection/"	1	7	"Lexicon"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2079"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	9	14866	85	"/u/cyrussophus/collection/"	1	7	"Cyrus Sophus"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2080"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	14929	85	"/u/xaraxion/collection/"	1	7	"Bullet"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2081"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15217	85	"/u/kallah/collection/"	1	7	"kallah"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2082"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15328	85	"/u/darthhelmet33/collection/"	1	7	"DarthHelmet"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2083"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15528	85	"/u/grandmasterhardy/collection/"	1	7	"GrandmasterHardy"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2084"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15748	85	"/u/hbktez/collection/"	1	7	"Tez"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2085"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15859	85	"/u/kems/collection/"	1	7	"Kems"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2086"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15882	85	"/u/ppsalomon/collection/"	1	7	"Peps"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2087"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	10	15925	85	"/u/djharr0w/collection/"	1	7	"DJ Harr0w"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2088"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	11	15993	85	"/u/scrubz/collection/"	1	7	"Scrubz"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2089"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	11	16522	85	"/u/sarithlekit9222/collection/"	1	7	"Sarith LeKit"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2090"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	11	17071	85	"/u/alteredego/collection/"	1	7	"D'Artagnan"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2091"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	11	17269	85	"/u/rajnishvg/collection/"	1	7	"Code"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2092"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	12	17287	85	"/u/nostradazmous/collection/"	1	7	"NostraDazmous"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2093"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	12	17467	85	"/u/zordo/collection/"	1	7	"Zordo"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2094"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	12	17467	85	"/u/lomidrevo/collection/"	1	7	"Smartinsk"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	NA	NA	NA
"2095"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	12	19873	85	"/u/oberon%20calad/collection/"	1	7	"Oberon"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	"Callous Conviction"	NA	NA
"2096"	"GRANDMOFFTARKIN"	"Grand Moff Tarkin"	"characters"	12	22699	85	"/u/kaosbdz/collection/"	1	7	"Kaos"	"Dark Side"	"Support"	"Empire"	"Fleet Commander"	NA	NA	"Tighten the Grip"	"Callous Conviction"	NA
"2097"	"GREEDO"	"Greedo"	"characters"	1	1198	50	"/u/xaraxion/collection/"	1	3	"Bullet"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2098"	"GREEDO"	"Greedo"	"characters"	4	2407	49	"/u/blaine2142/collection/"	1	4	"Blaine"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2099"	"GREEDO"	"Greedo"	"characters"	2	7501	70	"/u/rac00n/collection/"	1	7	"Rac00n"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2100"	"GREEDO"	"Greedo"	"characters"	5	10104	85	"/u/sarithlekit9222/collection/"	1	7	"Sarith LeKit"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2101"	"GREEDO"	"Greedo"	"characters"	7	10786	80	"/u/boogstien/collection/"	1	7	"boogstien"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2102"	"GREEDO"	"Greedo"	"characters"	7	10905	85	"/u/hbktez/collection/"	1	7	"Tez"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2103"	"GREEDO"	"Greedo"	"characters"	7	12112	85	"/u/martinvu/collection/"	1	7	"Martyvu"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2104"	"GREEDO"	"Greedo"	"characters"	7	12357	82	"/u/yimyames/collection/"	1	7	"YimYames"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2105"	"GREEDO"	"Greedo"	"characters"	7	12778	85	"/u/lxapathyxl/collection/"	1	7	"Apathy"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2106"	"GREEDO"	"Greedo"	"characters"	7	12778	85	"/u/nostradazmous/collection/"	1	7	"NostraDazmous"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2107"	"GREEDO"	"Greedo"	"characters"	10	13018	85	"/u/btrie/collection/"	1	7	"btrie"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2108"	"GREEDO"	"Greedo"	"characters"	8	13333	85	"/u/lisalala/collection/"	1	7	"lisalala"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2109"	"GREEDO"	"Greedo"	"characters"	8	13368	85	"/u/darkjarjar/collection/"	1	7	"Adam"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2110"	"GREEDO"	"Greedo"	"characters"	8	13554	85	"/u/djharr0w/collection/"	1	7	"DJ Harr0w"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2111"	"GREEDO"	"Greedo"	"characters"	8	13689	85	"/u/ppsalomon/collection/"	1	7	"Peps"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2112"	"GREEDO"	"Greedo"	"characters"	9	13773	85	"/u/wesbiriuk/collection/"	1	7	"Wes Biriuk"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2113"	"GREEDO"	"Greedo"	"characters"	9	14086	85	"/u/kallah/collection/"	1	7	"kallah"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2114"	"GREEDO"	"Greedo"	"characters"	8	14478	85	"/u/kelsier/collection/"	1	7	"Kelsier"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2115"	"GREEDO"	"Greedo"	"characters"	8	14716	85	"/u/darthhelmet33/collection/"	1	7	"DarthHelmet"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2116"	"GREEDO"	"Greedo"	"characters"	8	14782	85	"/u/roguesparrow/collection/"	1	7	"RogueSparrow"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2117"	"GREEDO"	"Greedo"	"characters"	8	14790	85	"/u/oberon%20calad/collection/"	1	7	"Oberon"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2118"	"GREEDO"	"Greedo"	"characters"	9	14847	80	"/u/lomidrevo/collection/"	1	7	"Smartinsk"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2119"	"GREEDO"	"Greedo"	"characters"	8	14904	85	"/u/alteredego/collection/"	1	7	"D'Artagnan"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2120"	"GREEDO"	"Greedo"	"characters"	8	14959	85	"/u/grandmasterhardy/collection/"	1	7	"GrandmasterHardy"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2121"	"GREEDO"	"Greedo"	"characters"	9	15042	85	"/u/rufuska/collection/"	1	7	"Rufuska"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2122"	"GREEDO"	"Greedo"	"characters"	9	15079	85	"/u/lexicon/collection/"	1	7	"Lexicon"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2123"	"GREEDO"	"Greedo"	"characters"	9	15157	85	"/u/kaosbdz/collection/"	1	7	"Kaos"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2124"	"GREEDO"	"Greedo"	"characters"	9	15222	85	"/u/cyrussophus/collection/"	1	7	"Cyrus Sophus"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2125"	"GREEDO"	"Greedo"	"characters"	9	15252	85	"/u/zordo/collection/"	1	7	"Zordo"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2126"	"GREEDO"	"Greedo"	"characters"	9	15289	85	"/u/rajnishvg/collection/"	1	7	"Code"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2127"	"GREEDO"	"Greedo"	"characters"	9	15460	85	"/u/kems/collection/"	1	7	"Kems"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2128"	"GREEDO"	"Greedo"	"characters"	11	17064	85	"/u/dmt/collection/"	1	7	"Mhann Uhdea"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	NA	NA	NA
"2129"	"GREEDO"	"Greedo"	"characters"	11	19800	85	"/u/scrubz/collection/"	1	7	"Scrubz"	"Dark Side"	"Attacker"	"Bounty Hunter"	"Scoundrel"	NA	NA	"Threaten"	NA	NA
"2130"	"HANSOLO"	"Han Solo"	"characters"	10	14262	85	"/u/darthhelmet33/collection/"	1	7	"DarthHelmet"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	NA	NA	NA
"2131"	"HANSOLO"	"Han Solo"	"characters"	10	14512	85	"/u/scrubz/collection/"	1	7	"Scrubz"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	NA	NA	NA
"2132"	"HANSOLO"	"Han Solo"	"characters"	10	14709	85	"/u/grandmasterhardy/collection/"	1	7	"GrandmasterHardy"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	NA	NA	NA
"2133"	"HANSOLO"	"Han Solo"	"characters"	8	16072	85	"/u/ppsalomon/collection/"	1	7	"Peps"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2134"	"HANSOLO"	"Han Solo"	"characters"	10	16689	85	"/u/kelsier/collection/"	1	7	"Kelsier"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2135"	"HANSOLO"	"Han Solo"	"characters"	12	17103	85	"/u/kems/collection/"	1	7	"Kems"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	NA	NA	NA
"2136"	"HANSOLO"	"Han Solo"	"characters"	10	17226	85	"/u/yimyames/collection/"	1	7	"YimYames"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2137"	"HANSOLO"	"Han Solo"	"characters"	11	18705	85	"/u/oberon%20calad/collection/"	1	7	"Oberon"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2138"	"HANSOLO"	"Han Solo"	"characters"	11	18723	85	"/u/rac00n/collection/"	1	7	"Rac00n"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2139"	"HANSOLO"	"Han Solo"	"characters"	11	18903	85	"/u/roguesparrow/collection/"	1	7	"RogueSparrow"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2140"	"HANSOLO"	"Han Solo"	"characters"	11	19101	85	"/u/xaraxion/collection/"	1	7	"Bullet"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2141"	"HANSOLO"	"Han Solo"	"characters"	12	19131	85	"/u/btrie/collection/"	1	7	"btrie"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2142"	"HANSOLO"	"Han Solo"	"characters"	12	19233	85	"/u/nostradazmous/collection/"	1	7	"NostraDazmous"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2143"	"HANSOLO"	"Han Solo"	"characters"	12	19299	85	"/u/lomidrevo/collection/"	1	7	"Smartinsk"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2144"	"HANSOLO"	"Han Solo"	"characters"	12	19509	85	"/u/dmt/collection/"	1	7	"Mhann Uhdea"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2145"	"HANSOLO"	"Han Solo"	"characters"	12	19587	85	"/u/lisalala/collection/"	1	7	"lisalala"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2146"	"HANSOLO"	"Han Solo"	"characters"	12	19587	85	"/u/alteredego/collection/"	1	7	"D'Artagnan"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2147"	"HANSOLO"	"Han Solo"	"characters"	12	19719	85	"/u/martinvu/collection/"	1	7	"Martyvu"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2148"	"HANSOLO"	"Han Solo"	"characters"	12	19719	85	"/u/zordo/collection/"	1	7	"Zordo"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2149"	"HANSOLO"	"Han Solo"	"characters"	12	19719	85	"/u/boogstien/collection/"	1	7	"boogstien"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2150"	"HANSOLO"	"Han Solo"	"characters"	12	19863	85	"/u/blaine2142/collection/"	1	7	"Blaine"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2151"	"HANSOLO"	"Han Solo"	"characters"	12	19929	85	"/u/sarithlekit9222/collection/"	1	7	"Sarith LeKit"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2152"	"HANSOLO"	"Han Solo"	"characters"	12	19929	85	"/u/lexicon/collection/"	1	7	"Lexicon"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
"2153"	"HANSOLO"	"Han Solo"	"characters"	12	19929	85	"/u/cyrussophus/collection/"	1	7	"Cyrus Sophus"	"Light Side"	"Attacker"	"Rebel"	"Scoundrel"	NA	NA	"Shoots First"	NA	NA
